Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Frame,Direction,Range,Length,Confidence,Comments,BC comments QAQC
2023,2/24/2023,19:30,Full,Second 30,AB,19:52:37,6898,upstream,10.7,75.9,1,,
2023,2/24/2023,20:00,Full,First 30,AB,20:07:07,2171,downstream,7.9,54.1,1,,
2023,2/24/2023,20:00,Full,First 30,AB,20:15:00,4571,downstream,8.3,73.5,1,,
2023,2/24/2023,20:00,Full,First 30,AB,20:18:30,5635,downstream,10.5,85.9,1,,
2023,2/24/2023,20:00,Full,First 30,AB,20:18:20,5588,downstream,11.9,69.9,1,,
2023,2/24/2023,20:00,Full,First 30,AB,20:23:08,7057,upstream,12.8,71.3,1,,
2023,2/24/2023,20:00,Full,First 30,AB,20:26:55,8208,upstream,12.8,69.3,1,,
2023,2/24/2023,20:00,Full,First 30,AB,20:29:07,8879,upstream,14.6,86.1,1,,
2023,2/24/2023,20:30,Full,Second 30,AB,20:56:15,7989,downstream,15.9,73.8,1,,
2023,2/24/2023,20:30,Full,Second 30,AB,20:57:23,8337,upstream,14,79.1,1,,
2023,2/24/2023,21:00,Full,First 30,AB,21:02:15,678,upstream,13.4,76,1,,
2023,2/24/2023,21:00,Full,First 30,AB,21:09:38,2932,upstream,9.3,77.6,1,,
2023,2/24/2023,21:00,Full,First 30,AB,21:12:38,3850,downstream,14.5,78.5,1,,
2023,2/24/2023,21:00,Full,First 30,AB,21:18:25,5614,upstream,11.2,87.2,1,,
2023,2/24/2023,21:00,Full,First 30,AB,21:20:35,6271,upstream,3.6,68.3,1,,
2023,2/24/2023,21:00,Full,First 30,AB,21:26:35,8099,upstream,10.4,81.1,1,,
2023,2/24/2023,21:30,Full,Second 30,AB,21:48:45,5722,upstream,15.4,77.2,1,,
2023,2/24/2023,21:30,Full,Second 30,AB,21:48:57,5783,downstream,12.8,83.6,1,,
2023,2/24/2023,21:30,Full,Second 30,AB,21:50:29,6255,downstream,12.5,71.9,1,,
2023,2/24/2023,21:30,Full,Second 30,AB,21:51:34,6587,upstream,4.5,82.3,1,,
2023,2/24/2023,21:30,Full,Second 30,AB,21:51:49,6661,upstream,9.1,80,1,,
2023,2/24/2023,22:00,Full,First 30,AB,22:03:03,923,downstream,10,79.1,1,,
2023,2/24/2023,22:00,Full,First 30,AB,22:06:32,1987,upstream,16.8,84.4,1,,
2023,2/24/2023,22:00,Full,First 30,AB,22:07:20,2214,downstream,12.5,81.3,1,,
2023,2/24/2023,22:00,Full,First 30,AB,22:09:32,2900,upstream,7.5,73.6,1,,
2023,2/24/2023,22:00,Full,First 30,AB,22:10:12,3102,downstream,13.4,62.7,1,,
2023,2/24/2023,22:00,Full,First 30,AB,22:11:22,3454,downstream,9.4,72.4,1,,
2023,2/24/2023,22:00,Full,First 30,AB,22:11:41,3553,upstream,15,81.6,1,,
2023,2/24/2023,22:00,Full,First 30,AB,22:19:24,5900,downstream,14.5,85.6,1,,
2023,2/24/2023,22:30,Full,Second 30,AB,22:33:02,910,downstream,14.7,46.6,1,,
2023,2/24/2023,22:30,Full,Second 30,AB,22:50:58,6379,upstream,13.5,74.6,1,,
2023,2/24/2023,23:00,Full,First 30,AB,No Fish,,,,,,,
2023,2/24/2023,23:30,Full,Second 30,AB,23:44:42,4467,upstream,11.1,77.1,1,,
2023,2/24/2023,23:30,Full,Second 30,AB,23:47:55,5445,upstream,14.5,78.9,1,,
2023,2/24/2023,23:30,Full,Second 30,AB,23:56:54,8180,upstream,8.7,79.6,1,,
2023,3/7/2023,0:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,0:30,Full,Second 30,AB,0:47:35,5325,downstream,10.8,59.8,1,,
2023,3/7/2023,1:00,Full,First 30,AB,1:19:43,5981,upstream,11.3,74.1,1,,
2023,3/7/2023,1:00,Full,First 30,AB,1:20:07,6100,upstream,9.5,76.7,1,,
2023,3/7/2023,1:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,2:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,2:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,3:00,Full,First 30,AB,3:17:24,5279,upstream,4.7,83.8,1,,
2023,3/7/2023,3:00,Full,First 30,AB,3:17:54,5428,downstream,7.2,78.1,1,,
2023,3/7/2023,3:00,Full,First 30,AB,3:17:57,5448,downstream,9.8,59.9,1,,
2023,3/7/2023,3:00,Full,First 30,AB,3:18:13,5527,upstream,6.4,78.3,1,,
2023,3/7/2023,3:00,Full,First 30,AB,3:20:04,6089,upstream,7.4,76.9,1,,
2023,3/7/2023,3:00,Full,First 30,AB,3:22:55,6945,upstream,6.9,78.7,1,,
2023,3/7/2023,3:00,Full,First 30,AB,3:25:53,7851,downstream,6.8,79.9,1,,
2023,3/7/2023,3:00,Full,First 30,AB,3:26:37,8071,downstream,16.1,82.5,1,,
2023,3/7/2023,3:00,Full,First 30,AB,3:29:48,9041,upstream,9.9,82.5,1,,
2023,3/7/2023,3:30,Full,Second 30,AB,3:32:06,631,upstream,8.5,84.6,1,,
2023,3/7/2023,3:30,Full,Second 30,AB,3:44:33,4410,downstream,13,86.4,1,,
2023,3/7/2023,3:30,Full,Second 30,AB,3:51:32,6532,downstream,10.5,67,1,,
2023,3/7/2023,4:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,4:30,Full,Second 30,AB,4:33:52,1175,upstream,6.9,75.1,1,,
2023,3/7/2023,4:30,Full,Second 30,AB,4:42:14,4024,downstream,10.5,74.8,1,,
2023,3/7/2023,5:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,5:30,Full,Second 30,AB,5:53:58,7278,upstream,11,52.4,1,,
2023,3/7/2023,6:00,Full,First 30,AB,6:03:05,928,downstream,12.2,63.4,1,,
2023,3/7/2023,6:00,Full,First 30,AB,6:06:12,1874,upstream,12.3,80.2,1,,
2023,3/7/2023,6:00,Full,First 30,AB,6:19:33,5902,upstream,12.8,53.6,1,,
2023,3/7/2023,6:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,7:00,Full,First 30,AB,7:26:54,8128,downstream,12.4,58.7,1,,
2023,3/7/2023,7:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,8:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,8:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,9:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,9:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,10:00,Full,First 30,AB,10:06:34,1992,upstream,12.7,47.7,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,10:00,Full,First 30,AB,10:06:34,1992,upstream,13.5,51.9,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,10:00,Full,First 30,AB,10:06:41,2027,upstream,13,60.2,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,10:00,Full,First 30,AB,10:26:34,8064,downstream,6.2,48.6,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,10:00,Full,First 30,AB,10:26:28,8033,downstream,9.4,51.1,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,10:00,Full,First 30,AB,10:26:28,8034,downstream,7,53,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,10:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,11:00,Full,First 30,AB,11:01:27,434,upstream,13.5,76.2,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,11:00,Full,First 30,AB,11:01:00,298,upstream,14.5,69.4,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,11:00,Full,First 30,AB,11:01:36,481,upstream,11.2,65.3,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,11:00,Full,First 30,AB,11:01:50,551,upstream,9.7,76.6,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,11:30,Full,Second 30,AB,11:43:51,4202,downstream,9.4,67.5,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,11:30,Full,Second 30,AB,11:44:25,4378,downstream,9.6,53.1,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,11:30,Full,Second 30,AB,11:44:25,4378,downstream,9.3,60.9,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,11:30,Full,Second 30,AB,11:44:28,4393,downstream,9,45.1,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,12:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,12:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,13:00,Full,First 30,AB,13:29:45,9035,downstream,7.9,48.6,1,,
2023,3/7/2023,13:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,14:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,14:30,Full,Second 30,AB,14:43:54,4214,upstream,7.4,50.5,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,14:30,Full,Second 30,AB,14:44:59,4542,upstream,11.5,70,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,14:30,Full,Second 30,AB,14:45:27,4685,upstream,13.7,52.5,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,14:30,Full,Second 30,AB,14:46:00,4852,upstream,12.5,66.9,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,15:00,Full,First 30,AB,15:02:11,647,downstream,8.7,70,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,15:00,Full,First 30,AB,15:02:09,638,downstream,10.1,50.9,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,15:00,Full,First 30,AB,15:02:33,762,downstream,7.9,69.1,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,15:30,Full,Second 30,AB,15:54:44,7506,upstream,11.2,62.7,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,15:30,Full,Second 30,AB,15:54:46,7515,upstream,5.7,46.2,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,15:30,Full,Second 30,AB,15:54:45,7512,upstream,6.3,61.2,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,15:30,Full,Second 30,AB,15:55:41,7796,upstream,5.5,67,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,16:00,Full,First 30,AB,16:20:34,6233,downstream,10.9,54,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,16:00,Full,First 30,AB,16:21:02,6374,downstream,15,71.4,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,16:00,Full,First 30,AB,16:21:00,6268,downstream,10.5,57.3,2,BC- ducks. ,BC- ducks. Changed confidence to 2. 
2023,3/7/2023,16:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,17:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/7/2023,17:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,18:00,Full,First 30,AB,18:12:16,3716,downstream,13.4,70.6,1,,
2023,3/7/2023,18:00,Full,First 30,AB,18:28:01,8505,upstream,5.8,47.2,1,,
2023,3/7/2023,18:30,Full,Second 30,AB,18:35:29,1658,downstream,10.1,82.5,1,,
2023,3/7/2023,18:30,Full,Second 30,AB,18:39:39,2923,downstream,13.9,54,1,,
2023,3/7/2023,18:30,Full,Second 30,AB,18:44:01,4249,upstream,8.4,82.1,1,,
2023,3/7/2023,18:30,Full,Second 30,AB,18:45:54,4819,downstream,10.7,79.8,1,,
2023,3/7/2023,18:30,Full,Second 30,AB,18:48:37,5643,downstream,9.9,75.7,1,,
2023,3/7/2023,19:00,Full,First 30,AB,19:11:40,3532,downstream,7.7,61.3,1,,
2023,3/7/2023,19:00,Full,First 30,AB,19:11:52,3592,upstream,6.8,84.7,1,,
2023,3/7/2023,19:00,Full,First 30,AB,19:25:56,7875,downstream,12.8,75.3,1,,
2023,3/7/2023,19:30,Full,Second 30,AB,19:30:18,85,upstream,10.5,73.9,1,,
2023,3/7/2023,19:30,Full,Second 30,AB,19:35:33,1679,upstream,9.2,76.7,1,,
2023,3/7/2023,19:30,Full,Second 30,AB,19:36:08,1861,upstream,8.9,77.6,1,,
2023,3/7/2023,19:30,Full,Second 30,AB,19:44:11,4302,downstream,8.4,88.1,1,,
2023,3/7/2023,19:30,Full,Second 30,AB,19:44:44,4470,upstream,5.4,70.8,1,,
2023,3/7/2023,19:30,Full,Second 30,AB,19:53:56,7269,upstream,6.5,69.6,1,,
2023,3/7/2023,19:30,Full,Second 30,AB,19:55:15,7667,upstream,11.3,76.3,1,,
2023,3/7/2023,20:00,Full,First 30,AB,20:25:31,7747,upstream,9.2,73.7,1,,
2023,3/7/2023,20:00,Full,First 30,AB,20:28:45,8725,upstream,7.3,73.2,1,,
2023,3/7/2023,20:30,Full,Second 30,AB,20:32:18,692,downstream,12.3,72.6,1,,
2023,3/7/2023,20:30,Full,Second 30,AB,20:38:05,2455,upstream,15.7,77.6,1,,
2023,3/7/2023,20:30,Full,Second 30,AB,20:43:09,3996,upstream,14.1,91.5,1,,
2023,3/7/2023,20:30,Full,Second 30,AB,20:43:16,4031,upstream,4.8,83.5,1,,
2023,3/7/2023,20:30,Full,Second 30,AB,20:48:08,5507,downstream,6.5,55,1,,
2023,3/7/2023,20:30,Full,Second 30,AB,20:55:41,7796,downstream,11.7,69.6,1,,
2023,3/7/2023,20:30,Full,Second 30,AB,20:56:45,8119,upstream,10.6,87.7,1,,
2023,3/7/2023,21:00,Full,First 30,AB,21:04:21,1316,downstream,8,78,1,,
2023,3/7/2023,21:00,Full,First 30,AB,21:08:54,2700,upstream,8.9,75.2,1,,
2023,3/7/2023,21:00,Full,First 30,AB,21:12:34,3813,downstream,11.1,73.1,1,,
2023,3/7/2023,21:00,Full,First 30,AB,21:13:04,3963,downstream,15.1,82.5,1,,
2023,3/7/2023,21:00,Full,First 30,AB,21:16:19,4948,upstream,13.3,80,1,,
2023,3/7/2023,21:00,Full,First 30,AB,21:22:50,6926,upstream,10.9,72.3,1,,
2023,3/7/2023,21:00,Full,First 30,AB,21:24:21,7390,upstream,9.6,71.1,1,,
2023,3/7/2023,21:30,Full,Second 30,AB,No Fish,,,,,,,
2023,3/7/2023,22:00,Full,First 30,AB,22:25:48,7828,upstream,10.7,79.9,1,,
2023,3/7/2023,22:30,Full,Second 30,AB,22:40:20,3124,downstream,9.6,70.2,1,,
2023,3/7/2023,23:00,Full,First 30,AB,23:28:52,8752,downstream,9.7,54.9,1,,
2023,3/7/2023,23:30,Full,Second 30,AB,23:35:49,1758,upstream,12.8,74.8,1,,
2023,3/18/2023,0:00,Full,First 30,AB,0:11:08,3450,upstream,15,78.6,1,,
2023,3/18/2023,1:00,Full,First 30,AB,1:01:56,597,upstream,6.9,72.7,1,,
2023,3/18/2023,2:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,3:00,Full,First 30,AB,3:08:39,2673,downstream,10.7,49.4,1,,
2023,3/18/2023,3:00,Full,First 30,AB,3:22:04,6828,downstream,12.2,74.2,1,,
2023,3/18/2023,4:00,Full,First 30,AB,4:19:34,6067,downstream,13.9,54.2,1,,
2023,3/18/2023,5:00,Full,First 30,AB,5:00:44,217,downstream,10.9,40.3,1,,
2023,3/18/2023,5:00,Full,First 30,AB,5:28:15,8754,downstream,5.7,59.3,1,,
2023,3/18/2023,6:00,Full,First 30,AB,6:20:01,6195,upstream,8.2,59.7,1,,
2023,3/18/2023,6:00,Full,First 30,AB,6:21:49,6752,downstream,11.5,62.9,1,,
2023,3/18/2023,7:00,Full,First 30,AB,7:05:57,1837,upstream,13.2,55.6,1,,
2023,3/18/2023,8:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,9:00,Full,First 30,AB,9:01:29,454,downstream,11.1,77.1,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:02:40,621,downstream,6.2,52.4,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:02:43,840,downstream,5.3,46.4,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:03:59,1234,upstream,15.6,57.7,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:03:57,1223,upstream,16.4,46.2,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:03:56,1214,upstream,15.7,54.4,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:05:11,1603,upstream,4.5,67.2,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:13:59,4336,downstream,7,51.2,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:13:09,4385,downstream,6.8,50.3,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:15:45,4878,upstream,5.3,30.7,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:15:54,4925,upstream,6.6,45.2,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:15:45,4878,upstream,4.2,38.7,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:15:44,4873,upstream,4.5,38.4,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,9:00,Full,First 30,AB,9:29:10,9037,downstream,12.2,66.8,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,10:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,11:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,12:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,13:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,14:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,15:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,16:00,Full,First 30,AB,16:08:57,2764,downstream,6.5,45.6,2,BC-ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,16:00,Full,First 30,AB,16:09:21,2884,upstream,4.1,59.2,2,Image quality too poor to get accurate measurement of fish. BC- ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,16:00,Full,First 30,AB,16:10:40,3294,upstream,5.1,49.9,2,BC-ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,17:00,Full,First 30,AB,17:21:31,6673,upstream,15.9,68.4,2,BC-ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,17:00,Full,First 30,AB,17:21:32,6679,upstream,16.6,57.6,2,BC-ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,17:00,Full,First 30,AB,17:25:49,8005,upstream,4.8,53.6,2,BC-ducks,BC-ducks. Changed confidence to 2. 
2023,3/18/2023,18:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/18/2023,19:00,Full,First 30,AB,19:09:05,2797,downstream,8.3,45.6,1,,
2023,3/18/2023,20:00,Full,First 30,AB,20:10:29,3245,upstream,13.2,71.7,1,,
2023,3/18/2023,20:00,Full,First 30,AB,20:21:23,6621,downstream,14.3,76,1,,
2023,3/18/2023,20:00,Full,First 30,AB,20:21:21,0:00:00,upstream,4,68,1,,
2023,3/18/2023,20:00,Full,First 30,AB,20:24:36,7620,upstream,14.8,75.6,1,,
2023,3/18/2023,21:00,Full,First 30,AB,21:06:22,1966,downstream,7.6,75.4,1,,
2023,3/18/2023,21:00,Full,First 30,AB,21:06:48,2085,downstream,11,73.1,1,,
2023,3/18/2023,21:00,Full,First 30,AB,21:07:40,2367,upstream,16.4,75.7,1,,
2023,3/18/2023,21:00,Full,First 30,AB,21:07:40,2368,upstream,16.3,83.1,1,,
2023,3/18/2023,21:00,Full,First 30,AB,21:11:23,3527,upstream,16.1,81.3,1,,
2023,3/18/2023,21:00,Full,First 30,AB,21:14:07,4381,upstream,14.5,77.1,1,,
2023,3/18/2023,21:00,Full,First 30,AB,21:16:45,5192,upstream,8.6,75.2,1,,
2023,3/18/2023,21:00,Full,First 30,AB,21:24:56,7725,upstream,14.4,75,1,,
2023,3/18/2023,22:00,Full,First 30,AB,22:16:04,4976,downstream,13.6,54,1,,
2023,3/18/2023,23:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,0:00,Full,First 30,AB,0:21:02,6318,upstream,6.2,71.5,1,,
2023,3/29/2023,0:00,Full,First 30,AB,0:22:49,6857,upstream,9.4,77.4,1,,
2023,3/29/2023,0:00,Full,First 30,AB,0:26:56,8094,downstream,11.8,63.2,1,,
2023,3/29/2023,1:00,Full,First 30,AB,1:06:09,1846,upstream,14.6,74,1,,
2023,3/29/2023,1:00,Full,First 30,AB,1:12:21,3717,upstream,14.8,78.1,1,,
2023,3/29/2023,2:00,Full,First 30,AB,2:06:19,1893,upstream,14.8,77.6,1,,
2023,3/29/2023,2:00,Full,First 30,AB,2:24:00,7225,downstream,15,75.9,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:04:01,1205,upstream,6.6,75.8,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:10:24,3127,downstream,13.4,79.7,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:13:08,3953,downstream,16.6,80.8,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:16:10,5368,downstream,14.3,80.5,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:21:16,6405,downstream,8.4,74.9,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:22:21,6730,upstream,15.9,76.6,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:24:26,7361,downstream,6.5,71.3,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:25:47,7768,downstream,14.2,87.5,1,,
2023,3/29/2023,3:00,Full,First 30,AB,3:25:59,7828,downstream,12.1,86.9,1,,
2023,3/29/2023,4:00,Full,First 30,AB,4:02:46,831,upstream,12.4,86.5,1,,
2023,3/29/2023,4:00,Full,First 30,AB,4:03:36,1081,upstream,8.2,82.8,1,,
2023,3/29/2023,4:00,Full,First 30,AB,4:08:28,2550,downstream,7,67.5,1,,
2023,3/29/2023,4:00,Full,First 30,AB,4:10:49,3261,upstream,3.9,82.3,1,,
2023,3/29/2023,4:00,Full,First 30,AB,4:15:15,4595,upstream,14.8,83.5,1,,
2023,3/29/2023,4:00,Full,First 30,AB,4:18:15,5501,downstream,10.6,48,1,,
2023,3/29/2023,5:00,Full,First 30,AB,5:19:56,5987,upstream,7.4,77.6,1,,
2023,3/29/2023,6:00,Full,First 30,AB,6:05:06,1528,upstream,13.7,85.3,1,,
2023,3/29/2023,6:00,Full,First 30,AB,6:11:31,3469,downstream,10.6,85.2,1,,
2023,3/29/2023,6:00,Full,First 30,AB,6:12:03,3630,downstream,8.6,87.6,1,,
2023,3/29/2023,6:00,Full,First 30,AB,6:12:33,3782,downstream,8.5,85.1,1,,
2023,3/29/2023,7:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,8:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,9:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,10:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,11:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,12:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,13:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,14:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,15:00,Full,First 30,AB,15:26:38,8014,downstream,8.8,49.9,1,,
2023,3/29/2023,16:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,17:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,18:00,Full,First 30,AB,No Fish,,,,,,,
2023,3/29/2023,19:00,Full,First 30,AB,19:19:18,5818,downstream,18.2,76,1,BC-ducks,BC-ducks
2023,3/29/2023,19:00,Full,First 30,AB,19:25:34,7707,upstream,13.8,56.6,1,BC-ducks,BC-ducks
2023,3/29/2023,20:00,Full,First 30,AB,20:09:31,2849,upstream,8.9,80.1,1,,
2023,3/29/2023,20:00,Full,First 30,AB,20:10:48,3241,downstream,10.5,76.5,1,,
2023,3/29/2023,20:00,Full,First 30,AB,20:11:41,3504,upstream,14.2,66.8,1,,
2023,3/29/2023,20:00,Full,First 30,AB,20:13:07,3938,downstream,13.8,79.4,1,,
2023,3/29/2023,20:00,Full,First 30,AB,20:16:10,5058,upstream,4.3,75.3,1,,
2023,3/29/2023,20:00,Full,First 30,AB,20:23:47,7143,upstream,14.9,72.2,1,,
2023,3/29/2023,20:00,Full,First 30,AB,20:25:56,7792,upstream,6.7,66.1,1,,
2023,3/29/2023,20:00,Full,First 30,AB,20:29:52,8985,upstream,9.2,80.2,1,,
2023,3/29/2023,21:00,Full,First 30,AB,21:07:09,2146,upstream,13.9,78.7,1,,
2023,3/29/2023,21:00,Full,First 30,AB,21:19:07,5731,upstream,9.2,79,1,,
2023,3/29/2023,21:00,Full,First 30,AB,21:19:19,5791,upstream,3.2,54.3,1,,
2023,3/29/2023,21:00,Full,First 30,AB,21:27:35,8287,downstream,10.2,77.1,1,,
2023,3/29/2023,22:00,Full,First 30,AB,22:00:22,109,upstream,12.9,84,1,,
2023,3/29/2023,22:00,Full,First 30,AB,22:04:56,1482,downstream,15.8,77.7,1,,
2023,3/29/2023,22:00,Full,First 30,AB,22:15:43,4741,upstream,9.4,77.8,1,,
2023,3/29/2023,22:00,Full,First 30,AB,22:15:52,4783,downstream,15.7,77.9,1,,
2023,3/29/2023,22:00,Full,First 30,AB,22:20:06,6052,upstream,15.3,72.4,1,,
2023,3/29/2023,22:00,Full,First 30,AB,22:23:04,6943,downstream,10.8,73.3,1,,
2023,3/29/2023,23:00,Full,First 30,AB,23:25:43,7739,downstream,15.2,75.1,1,,
2023,3/29/2023,23:00,Full,First 30,AB,23:28:34,8601,downstream,12.9,80.2,1,,
2023,4/7/2023,0:00,Full,First 30,AB,0:26:31,8592,upstream,13.4,83.6,1,,
